id,duration,A1,A2,A3_1,A3_2,A3_3,A3_4,A4_1,A4_2,A4_3,A4_4,A4_5,A4_6,A4_7,A5,A6,A7,A8,A9,A10,A11,A12_1,A12_2,A12_3,A12_4,A12_5,A13_1,A13_2,A13_3,A13_4,A13_5,B1,B1a,B2,B3,B4,B5,B6_1,B6_2,B6_3,B6_4,B6_5,B6_6,B6_7,B6_8,B7_1,B7_2,B8,B10_1,B10_2,B10_3,B10_4,B11_1,B11_2,B11_3,B11_4,B11_5,B11_6,B12,B13_1,B13_2,B13_3,B13_4,B13_5,B13_6,B14_1,B14_2,B14_3,B14_4,B15,B16,B17_1,B17_2,C1,C2_a,C2_d,C3,C4,C5,C6,C7,C8,C9,C10,ex1t,ex2t,ex3t
52672,578,8,4,0,1,0,0,0,0,0,1,0,0,0,3,2,2,3,4,2,4,5,3,3,3,4,3,4,3,3,3,1,2,2,1,0,3,1,0,0,0,0,0,1,0,8,8,2,3,4,4,3,1,0,0,0,0,0,4,1,1,0,3,2,0,1,3,3,5,10,5,4,4,1,Hong Kong Island,Southern,1,1,4,1,3,5,4,0,1,0,0
52673,792,8,5,0,0,0,1,0,0,0,0,0,0,1,2,3,2,2,4,3,1,4,3,2,3,4,2,2,3,3,3,0,0,0,0,0,3,0,1,0,0,0,0,0,0,5,4,2,2,3,4,4,0,1,1,0,0,0,2,1,0,1,2,0,3,3,2,2,2,9,9,3,2,0,New Territories,Tuen Mun,1,2,3,3,6,5,3,0,1,1,1
52674,256,8,1,0,0,0,1,0,0,0,0,0,0,1,3,3,2,3,4,4,1,2,3,2,2,3,2,2,2,2,2,1,2,3,0,0,5,1,0,0,0,0,0,0,0,7,8,1,2,2,3,3,0,1,1,1,0,0,3,2,0,1,1,0,1,3,2,2,2,5,5,3,3,0,Kowloon,Kwun Tong,1,1,5,8,4,5,3,0,1,1,0
52675,815,4,4,0,0,0,1,0,0,0,0,0,0,1,3,4,4,1,4,4,1,2,1,1,2,4,1,1,1,1,2,0,0,3,0,0,6,1,1,0,0,0,0,1,1,10,3,5,2,4,3,5,0,1,1,0,0,0,1,3,3,3,1,3,3,3,1,1,1,5,0,1,1,1,New Territories,Yuen Long,1,1,3,1,2,2,3,1,0,0,1
52676,920,5,4,0,0,0,1,0,0,0,0,0,0,1,3,2,4,2,4,1,1,4,3,2,3,4,2,2,2,3,3,0,0,3,0,0,1,1,1,0,0,0,1,1,0,6,4,3,2,3,4,3,1,0,1,0,0,0,3,0,0,0,1,2,1,3,2,1,2,5,4,1,2,1,Kowloon,Wong Tai Sin,1,1,5,9,1,2,4,0,1,1,0
52677,331,8,5,0,0,0,1,0,0,0,0,0,0,1,2,3,2,1,4,2,1,4,2,2,2,3,2,3,2,2,3,1,2,0,0,0,1,1,1,0,0,0,1,1,0,3,3,2,3,3,4,4,0,1,1,0,0,0,2,2,0,1,1,1,1,3,1,1,2,7,5,1,2,1,Hong Kong Island,Southern,1,2,5,5,6,5,2,0,0,0,1
52678,2287,9,4,0,0,0,1,0,0,0,1,0,0,0,3,4,2,4,3,3,1,5,3,2,4,4,2,3,3,3,4,1,2,3,0,0,3,1,1,0,0,0,0,1,1,8,9,4,2,2,4,4,1,0,0,0,0,0,3,2,2,0,2,1,0,4,3,2,4,8,9,2,3,0,Kowloon,Kwun Tong,1,1,5,1,4,5,4,0,1,1,0
52679,1185,8,4,0,0,0,1,0,0,0,0,0,0,1,2,3,3,1,4,4,1,4,3,2,3,2,3,3,3,3,4,1,2,3,0,0,2,1,1,1,0,0,1,1,0,8,8,3,4,3,4,4,1,0,0,0,1,0,1,2,2,1,3,1,0,2,2,2,3,7,0,2,3,0,Kowloon,Wong Tai Sin,1,2,3,2,6,5,3,0,0,0,1
52680,257,8,1,0,0,0,1,0,0,1,1,0,0,0,3,3,3,2,4,4,1,5,4,4,4,4,5,5,5,5,5,1,2,3,1,1,5,1,1,0,0,0,0,0,0,7,7,4,3,4,4,3,1,0,0,0,1,0,4,0,2,2,2,0,1,3,3,3,4,7,5,3,3,0,New Territories,Kwai Tsing,1,1,5,8,5,5,1,0,0,1,1
52681,1010,9,5,0,0,0,1,0,0,0,0,0,0,1,3,2,2,3,4,1,1,4,1,1,3,4,1,1,2,2,3,0,0,3,0,0,2,1,1,1,0,0,1,1,0,9,8,4,2,2,4,5,1,0,0,0,1,0,1,1,0,1,2,1,3,4,1,1,1,2,0,2,1,1,New Territories,Islands,1,2,5,1,5,3,3,1,1,0,0
52682,680,9,4,0,1,0,0,0,0,1,1,0,0,0,3,3,2,2,4,1,3,4,4,3,4,2,4,4,4,4,4,1,2,3,0,0,6,1,1,0,0,0,0,1,0,8,8,2,4,4,3,2,1,0,0,0,1,0,2,2,3,3,1,2,2,4,3,3,4,9,8,4,4,0,New Territories,Kwai Tsing,1,1,3,2,4,5,3,0,1,0,1
52683,410,8,5,0,0,0,1,0,0,0,0,0,0,1,2,2,3,3,4,1,4,3,1,1,3,4,1,1,1,3,2,1,2,0,0,0,3,0,1,0,0,0,0,1,0,7,8,2,2,2,4,4,0,1,0,0,0,0,3,1,0,0,2,0,2,2,1,1,3,6,3,1,2,0,Kowloon,Sham Shui Po,1,3,3,6,2,2,3,0,0,1,0
52684,586,8,6,0,1,0,0,0,0,0,0,0,0,1,2,2,2,3,4,2,4,4,4,3,3,3,4,4,4,3,4,0,0,4,0,0,3,1,1,1,1,1,1,1,1,6,6,3,4,2,4,2,1,0,0,0,1,0,4,1,0,1,1,1,1,4,3,3,4,5,5,4,3,0,Kowloon,Kowloon City,1,1,5,6,3,5,3,0,0,1,0
52685,1056,9,4,0,0,0,1,0,0,0,1,0,0,0,3,3,2,3,3,1,3,4,3,3,4,4,3,3,3,4,3,0,0,3,0,1,3,1,1,0,0,0,0,1,0,5,5,3,4,4,3,3,1,0,0,0,0,0,3,0,0,0,0,1,1,4,3,3,3,7,8,3,3,1,Hong Kong Island,Southern,1,2,6,1,8,4,3,0,1,0,1
52686,361,1,4,0,1,0,0,0,0,1,1,0,0,0,3,3,3,1,4,3,1,4,3,3,4,4,3,3,3,4,3,0,0,3,0,0,5,1,1,0,0,0,0,1,0,8,9,4,2,4,4,2,1,1,1,0,0,0,2,2,2,0,2,2,2,3,3,2,2,5,3,2,3,1,New Territories,Tsuen Wan,1,2,4,2,4,5,4,0,0,0,1
52687,416,9,6,0,1,0,0,0,0,0,1,0,0,0,2,2,3,3,4,1,1,4,4,3,3,2,4,3,3,3,3,1,1,4,0,0,5,1,1,1,1,1,1,1,1,6,8,2,4,4,2,5,1,0,0,0,1,0,4,1,0,0,2,1,0,5,4,4,4,8,7,4,3,1,New Territories,Tsuen Wan,1,2,5,1,7,5,3,0,1,1,1
52688,497,9,4,1,1,0,0,0,0,0,1,0,0,0,3,3,3,3,4,4,1,3,2,2,3,3,3,3,3,4,3,1,2,3,0,0,4,1,1,0,0,0,0,1,0,9,9,3,3,3,2,3,0,1,0,0,1,0,4,2,2,2,2,2,2,3,2,3,3,8,7,2,1,0,New Territories,Sha Tin,1,2,5,1,6,5,1,1,1,1,0
52689,876,9,6,0,1,0,0,0,0,0,0,0,0,1,3,3,2,4,4,3,1,3,3,3,3,3,3,3,3,3,3,0,0,3,0,0,6,1,0,1,0,1,0,1,1,9,9,3,5,5,4,4,1,0,0,0,1,0,4,2,0,0,0,1,2,5,5,5,4,9,9,5,5,1,New Territories,Tuen Mun,1,2,3,3,6,5,3,0,0,0,0
52690,676,8,4,1,0,0,0,1,1,0,0,0,1,0,2,2,3,4,4,4,2,3,5,4,1,1,3,3,3,2,3,1,2,3,0,0,2,1,1,1,1,1,1,1,1,9,10,3,3,4,5,2,1,0,1,0,1,0,3,2,3,3,3,3,2,4,3,3,3,9,1,3,2,0,New Territories,Islands,1,2,3,1,5,5,1,0,1,1,0
52691,825,9,4,1,0,0,0,0,0,0,0,0,0,1,3,2,3,2,4,3,4,5,4,3,4,3,3,4,4,4,4,0,0,3,0,1,5,1,0,1,1,1,1,1,1,8,9,2,3,2,5,4,0,1,1,0,0,0,3,0,0,0,2,0,2,4,3,3,4,8,8,3,3,1,New Territories,Sha Tin,1,2,4,1,4,5,4,0,0,0,1
52692,412,8,4,0,1,0,0,0,0,0,1,0,0,0,3,3,3,3,4,3,1,4,3,2,3,4,2,2,2,2,3,0,0,4,0,0,4,1,1,0,0,0,1,1,1,8,8,3,4,4,5,4,1,0,0,0,1,0,4,3,0,0,2,0,2,3,2,2,3,8,6,2,3,0,New Territories,Sha Tin,1,1,6,1,6,2,2,0,1,1,1
52693,242,1,5,0,0,0,1,0,0,0,0,0,0,1,3,3,4,3,4,4,1,4,1,1,2,3,1,1,1,1,1,0,0,4,1,0,1,1,1,0,0,0,0,1,0,7,8,2,4,4,4,5,1,0,0,0,0,0,1,0,0,1,2,1,0,1,1,1,1,0,0,2,1,1,Hong Kong Island,Southern,1,2,6,1,8,2,3,1,0,0,0
52694,715,8,6,0,0,0,1,0,0,1,1,0,0,0,3,3,2,3,4,4,3,4,4,4,4,4,4,4,4,4,5,1,2,4,0,0,4,1,1,0,0,0,0,1,1,6,9,3,5,4,5,1,1,0,0,0,1,0,2,0,1,0,1,1,1,4,3,3,4,10,8,4,4,1,Hong Kong Island,Eastern,1,2,6,6,7,3,3,0,1,1,0
52695,418,9,4,0,0,0,1,0,0,1,0,0,0,0,3,3,3,3,4,4,4,4,4,3,3,3,3,3,3,3,4,1,2,3,0,0,3,1,0,1,1,0,0,1,0,5,5,2,4,2,3,2,0,0,1,0,1,0,2,2,0,1,0,0,1,4,3,3,4,7,6,3,4,1,Kowloon,Kwun Tong,1,1,5,1,6,4,3,1,1,0,1
52696,194,8,4,0,1,0,0,0,0,0,0,0,0,1,3,3,2,2,3,4,4,3,3,3,3,3,3,3,3,3,3,1,2,3,0,1,3,1,0,1,0,0,0,1,0,8,9,3,3,3,3,3,0,0,0,0,1,0,2,2,2,2,2,2,2,3,3,3,3,6,5,3,3,1,New Territories,Islands,1,2,3,2,5,5,2,1,1,1,1
52697,505,9,5,0,0,0,1,0,0,0,1,0,0,0,3,2,1,2,4,1,1,3,4,3,4,3,4,5,4,4,4,1,2,4,0,0,6,1,0,1,0,1,1,1,0,8,10,3,3,4,4,4,1,0,0,0,0,0,3,1,0,0,0,1,0,4,4,4,4,9,8,5,5,0,Hong Kong Island,Eastern,1,2,3,2,5,5,3,0,0,0,0
52698,271,7,2,1,0,0,0,0,0,1,0,0,0,0,4,4,4,2,4,4,1,2,1,1,1,3,1,1,1,1,1,1,2,4,1,0,5,0,0,0,0,0,0,1,0,10,10,1,1,1,1,5,0,1,0,0,1,0,3,2,2,1,2,2,2,3,4,1,1,5,5,1,1,1,Kowloon,Kwun Tong,1,2,4,1,3,5,2,0,0,0,0
52699,305,8,4,0,1,0,0,0,0,0,0,0,0,1,1,2,2,2,4,1,3,3,4,3,3,3,3,3,2,2,3,1,2,0,0,0,1,0,0,0,0,0,1,1,1,6,6,1,4,4,3,2,0,0,0,0,1,0,3,0,0,0,1,0,0,3,3,3,3,8,7,4,2,1,New Territories,Sai Kung,1,3,5,6,6,5,4,0,1,1,1
52700,296,8,4,0,0,0,1,0,0,1,0,0,0,0,3,3,2,1,4,3,3,4,3,3,3,3,3,3,3,3,3,0,0,3,0,0,1,1,1,0,0,0,0,0,0,8,9,3,3,3,4,3,1,0,0,0,1,0,2,1,1,0,1,1,2,3,3,3,2,6,6,3,3,1,Kowloon,Yau Tsim Mong,1,1,5,1,8,5,3,1,1,0,0
52701,289,5,2,0,0,0,1,1,0,0,0,0,0,0,4,4,4,1,2,2,5,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,6,0,0,0,0,0,1,1,1,0,10,4,1,1,5,5,0,1,1,0,0,0,1,3,3,3,3,3,3,1,1,1,1,0,0,1,1,1,Hong Kong Island,Wan Chai,1,1,4,2,2,5,2,0,1,1,1
52702,312,5,4,0,0,0,1,0,0,0,1,0,0,0,3,3,3,3,4,4,3,4,4,3,4,4,3,3,3,3,4,1,2,3,0,0,2,1,0,0,0,0,0,1,0,8,7,3,4,3,3,3,1,1,0,0,1,0,3,2,1,1,3,2,3,4,3,3,4,8,7,3,3,1,New Territories,Kwai Tsing,1,2,5,1,5,5,3,0,0,0,1
52703,544,9,2,1,0,0,0,0,0,0,0,0,0,1,3,3,2,3,3,2,4,4,5,5,4,5,4,4,4,4,5,1,2,3,0,1,3,0,1,1,0,1,0,0,0,8,9,3,3,3,5,4,0,1,1,0,0,0,4,2,1,2,1,2,2,2,4,3,4,8,9,3,4,1,Kowloon,Kowloon City,1,2,4,2,5,5,2,0,0,0,1
52704,876,8,4,1,0,0,0,0,0,0,0,0,0,1,2,3,3,2,4,4,1,4,1,2,3,3,1,1,1,4,2,1,2,3,0,0,2,1,0,0,0,0,0,1,0,9,9,2,2,2,4,5,1,1,0,0,0,0,3,2,0,0,1,0,2,2,1,1,3,7,6,2,2,1,Hong Kong Island,Southern,1,2,6,4,4,2,4,0,1,1,0
52705,338,9,4,0,0,0,1,0,0,0,0,0,0,1,3,3,2,3,4,3,1,3,3,3,3,3,3,3,3,3,3,1,2,3,0,0,3,1,1,0,0,0,1,1,0,8,9,4,4,5,5,3,1,0,0,0,1,0,4,1,0,3,2,1,0,4,3,3,4,7,6,4,4,1,Hong Kong Island,Southern,1,2,3,1,7,5,3,0,0,0,1
52706,589,5,4,0,0,0,1,0,0,1,0,0,0,0,3,2,2,3,4,4,3,3,3,3,4,4,3,3,3,3,3,0,0,4,0,0,2,1,0,0,0,0,1,1,0,6,10,3,4,4,4,4,1,0,0,0,1,0,2,2,2,3,2,2,2,5,3,3,2,4,4,3,3,1,New Territories,Tsuen Wan,1,2,5,5,6,5,3,0,0,1,0
52707,255,8,6,0,0,0,1,0,0,0,0,0,0,1,2,2,2,2,2,2,1,4,3,3,3,3,4,4,3,3,4,1,2,3,0,0,3,1,0,0,0,0,0,0,0,6,5,2,4,3,4,4,0,0,0,0,1,0,2,0,0,0,0,1,0,4,3,4,3,7,6,4,4,1,Hong Kong Island,Central & Western,1,2,3,6,6,3,3,0,0,1,0
52708,185,8,1,0,1,1,0,1,1,1,0,0,0,0,4,3,3,2,3,3,3,4,3,4,3,3,3,3,3,3,4,0,0,4,1,0,4,1,1,0,0,0,0,0,0,6,9,3,4,3,4,4,0,0,0,1,0,0,4,1,1,1,1,2,1,4,4,3,3,7,7,2,4,1,Hong Kong Island,Eastern,1,1,5,1,7,5,2,0,1,0,1
52709,1182,5,5,0,1,1,0,0,0,0,1,0,0,0,3,3,3,1,4,4,1,1,1,1,4,5,1,1,1,1,1,1,4,3,0,0,5,0,0,1,0,0,0,1,1,8,8,3,2,3,3,5,0,1,1,1,0,0,1,2,3,2,3,3,3,3,1,1,2,2,0,1,1,0,New Territories,Sha Tin,1,2,5,1,4,4,4,1,0,1,0
52710,1475,8,4,0,1,0,0,0,1,0,1,0,0,0,3,3,3,3,4,2,1,3,2,2,3,3,2,2,2,3,3,1,2,2,0,0,1,1,1,1,0,0,1,1,0,7,9,2,2,3,3,4,0,0,1,0,1,0,2,1,1,2,2,2,3,3,2,1,2,8,4,2,2,0,Hong Kong Island,Central & Western,1,2,3,9,2,5,2,1,1,0,1
52711,441,5,4,0,0,0,1,0,0,0,0,0,0,1,3,3,3,1,3,4,1,4,2,1,3,3,2,2,2,2,2,0,0,3,0,0,2,1,0,0,0,0,0,1,0,7,5,4,4,3,4,5,1,1,1,0,0,0,2,2,0,2,2,1,2,3,2,1,3,7,7,2,2,1,New Territories,Sha Tin,1,1,3,2,4,1,3,0,0,0,1
52712,396,8,4,0,0,0,1,0,0,0,0,0,0,1,1,3,2,3,2,1,1,4,4,2,4,3,4,4,4,4,4,1,2,3,0,0,1,0,0,0,0,0,0,1,0,1,2,1,2,1,2,4,0,1,1,1,0,0,3,0,0,0,0,0,0,1,3,1,3,10,10,3,3,1,Hong Kong Island,Eastern,1,2,5,1,7,5,2,0,1,1,0
52713,1082,3,1,1,0,0,0,0,0,0,0,0,0,1,3,3,2,1,3,4,1,5,1,1,1,1,1,1,1,1,1,1,2,3,0,0,3,1,1,0,0,0,1,0,0,10,10,3,1,3,5,3,1,1,1,1,0,0,1,0,0,2,3,3,3,5,3,3,3,10,10,3,3,0,New Territories,Tai Po,1,1,5,8,5,5,3,0,0,1,0
52714,261,7,1,0,0,0,1,0,0,0,0,0,0,1,3,3,2,3,3,3,1,4,1,1,3,4,2,2,2,3,4,0,0,3,0,0,6,0,0,0,0,0,0,1,0,6,8,3,2,3,4,3,0,0,0,0,1,0,3,0,0,1,0,1,2,3,2,2,2,5,5,1,1,0,New Territories,Yuen Long,1,1,4,8,3,5,3,0,1,0,1
52715,397,8,4,0,0,1,0,0,0,0,1,0,0,0,2,2,2,1,4,3,2,4,4,4,4,1,4,4,3,1,4,0,0,4,0,0,1,1,1,1,1,1,1,1,1,9,10,3,3,4,3,1,1,0,0,0,1,0,1,2,2,2,2,2,2,2,3,3,2,8,8,4,4,1,Kowloon,Kowloon City,1,2,4,5,4,4,2,0,1,0,0
52716,1207,3,4,0,0,0,1,0,0,0,0,0,0,1,3,3,2,2,4,1,1,3,1,1,2,4,1,1,1,1,1,1,2,3,0,0,4,1,1,0,0,0,0,0,0,5,5,3,1,2,5,5,0,1,1,0,0,0,1,1,2,0,3,3,3,1,1,1,1,0,0,1,1,1,Hong Kong Island,Eastern,1,2,5,1,7,2,4,0,0,1,1
52717,677,5,4,1,0,0,0,0,0,0,0,0,0,1,2,2,3,2,4,3,3,4,3,3,3,2,4,3,3,3,4,0,0,4,0,0,2,1,0,0,0,1,0,1,0,6,4,2,4,3,3,1,1,0,0,1,0,0,3,3,3,2,3,2,2,3,2,2,3,7,7,4,4,1,Kowloon,Yau Tsim Mong,1,2,4,2,4,5,3,0,0,1,0
52718,415,8,1,1,0,0,0,0,0,0,0,0,0,1,1,2,2,2,4,4,1,2,3,1,4,5,1,3,5,4,5,1,3,2,1,0,4,0,0,1,1,1,1,1,1,10,10,5,3,5,5,4,1,0,0,0,0,0,2,2,2,1,3,1,3,4,3,2,4,5,5,1,2,0,Hong Kong Island,Eastern,1,1,5,2,5,1,1,0,1,0,1
52719,269,8,5,0,0,0,1,0,0,0,0,0,0,1,3,3,4,2,2,2,4,2,3,2,3,3,4,3,3,3,3,1,2,3,0,0,2,1,0,0,0,0,0,0,0,5,6,4,3,2,3,3,0,1,0,0,0,0,3,2,1,2,2,2,1,3,3,3,4,7,5,3,3,0,Kowloon,Kwun Tong,1,2,2,7,2,5,2,0,1,0,1
52720,1713,8,1,0,1,0,0,0,0,1,0,0,0,0,3,3,3,1,2,2,1,4,3,2,3,4,2,2,2,2,4,1,2,3,0,0,3,1,1,1,0,0,0,1,1,5,3,3,2,2,4,4,0,1,1,1,0,0,1,0,0,2,1,1,1,4,2,2,2,5,2,2,2,0,Hong Kong Island,Southern,1,1,5,1,5,5,3,1,1,1,0
52721,266,5,1,0,0,0,1,0,0,0,1,0,0,0,3,3,2,2,3,4,1,5,3,3,4,4,3,3,3,3,4,0,0,3,0,0,4,1,0,1,0,0,0,1,1,7,9,3,3,3,4,4,0,0,0,0,1,0,3,0,0,0,1,0,0,4,3,3,4,3,3,2,4,0,New Territories,Sha Tin,1,1,5,1,6,5,3,0,0,0,1
52722,388,9,3,0,0,0,1,0,0,0,0,0,0,1,3,3,3,3,4,3,4,4,4,3,2,2,4,4,4,3,4,0,0,3,0,0,3,1,0,1,0,0,1,1,1,7,5,3,2,4,4,2,1,0,0,0,1,0,3,1,0,0,1,1,1,4,3,3,3,4,2,4,4,0,Kowloon,Kowloon City,1,2,5,1,7,4,3,0,1,1,0
52723,689,5,5,0,0,0,1,0,0,1,1,0,0,0,3,3,3,3,3,1,3,4,3,2,3,3,3,3,3,3,3,1,2,3,0,0,3,1,1,1,1,1,1,1,1,8,8,3,3,4,4,3,1,1,1,1,1,0,2,2,2,0,2,0,0,4,3,3,3,7,7,3,3,1,New Territories,Sha Tin,1,2,3,5,4,5,3,0,1,0,1
52724,777,9,5,0,1,0,0,0,0,0,0,0,0,1,3,3,3,2,4,2,4,4,4,2,3,3,3,3,3,3,3,0,0,4,0,0,2,1,0,0,0,1,1,1,0,7,7,3,4,3,4,2,1,0,0,0,1,0,2,0,0,0,3,2,1,4,4,2,4,8,2,2,4,0,Kowloon,Kowloon City,1,2,6,1,7,5,3,0,0,0,1
52725,690,8,5,0,0,0,1,0,0,0,0,0,0,1,3,3,3,2,3,2,3,4,3,3,3,3,3,3,3,3,4,1,2,4,0,0,5,1,0,0,0,0,0,1,1,6,8,3,4,3,4,3,1,0,0,0,1,0,3,0,0,1,2,1,1,4,4,4,4,8,5,3,3,0,Kowloon,Wong Tai Sin,1,1,3,2,3,5,2,0,0,1,0
52726,589,5,5,0,0,0,1,0,0,0,0,0,0,1,2,2,3,3,4,4,4,3,3,3,3,3,3,3,3,3,3,1,2,3,0,0,2,1,0,0,0,0,0,1,0,8,8,1,3,3,4,3,0,1,0,0,1,0,2,1,2,3,1,1,0,3,1,1,3,10,10,2,2,0,Kowloon,Kowloon City,1,1,3,2,2,5,4,0,1,1,0
52727,286,8,1,0,0,0,1,0,0,1,1,0,0,0,3,4,4,3,4,4,1,4,1,1,2,4,1,1,1,1,1,1,2,3,0,0,3,0,1,0,0,0,0,0,0,3,2,1,1,1,4,5,0,1,1,0,0,0,1,2,2,2,3,1,3,1,1,1,2,10,1,1,1,0,New Territories,Sha Tin,1,1,5,2,5,2,3,0,1,0,1
52728,1069,8,5,0,0,0,1,0,0,0,0,0,0,1,3,2,2,2,4,4,3,5,4,3,3,3,3,4,4,4,5,0,0,4,0,0,1,1,1,0,0,0,0,1,0,8,6,3,4,3,4,3,1,0,0,0,1,0,3,1,0,0,2,1,1,4,4,4,3,8,8,4,4,1,New Territories,Yuen Long,1,1,3,6,1,5,4,0,0,1,0
52729,3492,5,1,0,0,0,1,0,0,1,0,0,0,0,3,3,3,3,3,2,6,4,3,3,4,3,3,4,4,3,4,1,3,3,0,0,4,1,0,1,0,0,0,1,0,7,9,3,3,4,4,3,1,0,1,0,1,0,2,3,1,1,1,1,1,4,3,3,3,8,8,4,3,1,Kowloon,Kowloon City,0,1,5,5,4,5,3,1,1,0,1
52730,634,8,5,1,0,0,0,0,0,1,1,0,0,0,3,3,2,3,4,3,3,4,4,4,3,2,5,4,4,3,3,1,2,4,0,0,3,1,1,1,1,1,1,1,1,10,10,4,3,5,4,1,1,0,0,0,1,0,4,2,0,0,3,1,1,4,4,4,5,8,8,4,4,0,New Territories,Sai Kung,1,2,3,7,5,5,3,0,0,0,0
52731,348,8,1,1,0,0,0,0,0,0,1,0,1,0,2,3,3,2,4,4,1,3,2,1,3,3,2,2,3,2,3,1,3,3,0,0,6,0,1,1,0,0,0,0,0,5,5,2,1,3,4,4,0,1,1,0,0,0,1,1,2,3,3,3,3,3,2,2,1,5,5,2,2,0,New Territories,Yuen Long,1,2,3,7,3,5,4,0,0,1,1
52732,439,8,5,0,0,0,1,0,0,0,0,0,0,1,2,2,3,2,4,4,1,3,3,3,3,3,3,3,3,3,3,1,1,3,1,1,4,0,1,0,0,0,0,0,0,5,5,2,3,3,3,3,0,0,0,0,1,0,2,2,2,2,2,2,2,3,3,3,3,5,5,3,3,1,Hong Kong Island,Central & Western,1,1,5,2,4,5,1,0,0,0,0
52733,433,9,6,0,1,0,0,0,0,0,0,0,0,1,2,2,1,4,4,1,4,4,3,2,3,3,3,4,3,3,4,0,0,0,0,0,5,0,1,0,0,0,0,0,0,5,5,1,4,3,3,3,0,0,0,0,1,0,3,0,0,0,0,0,0,3,3,3,3,9,5,2,2,1,Hong Kong Island,Wan Chai,1,2,6,6,1,5,4,1,1,0,1
52734,498,5,5,0,0,0,1,1,0,1,0,0,0,0,3,3,4,2,4,4,3,4,4,2,3,3,2,3,3,3,4,1,2,4,0,0,5,1,1,0,0,0,0,1,1,9,10,4,5,5,5,5,1,0,0,0,1,0,1,1,0,3,2,3,2,4,3,3,3,5,5,3,2,1,New Territories,Tai Po,1,2,4,1,5,5,4,1,0,1,0
52735,426,9,5,0,0,0,1,0,0,0,0,0,0,1,3,3,3,2,4,4,4,4,4,3,3,3,4,4,4,4,4,1,2,3,0,0,1,1,0,1,1,0,1,1,1,8,7,2,4,5,5,3,1,1,0,0,1,0,2,2,1,0,0,1,1,4,4,4,4,8,7,4,4,1,New Territories,Kwai Tsing,1,2,3,1,6,3,4,0,1,1,0
52736,765,9,5,0,1,0,0,0,0,1,1,0,0,0,3,2,2,3,4,4,1,4,4,4,3,2,4,4,3,2,4,0,0,4,0,0,5,1,1,1,0,0,1,1,0,6,9,2,4,4,4,1,1,0,0,0,1,0,2,0,0,1,2,0,0,5,5,5,3,7,7,4,4,0,New Territories,Sha Tin,1,2,3,2,8,5,3,1,0,0,1
52737,3923,8,1,0,0,0,1,0,0,0,1,0,0,0,1,2,2,3,4,4,1,4,1,1,3,4,1,1,1,2,3,0,0,3,0,0,2,1,1,0,0,0,0,1,0,5,6,1,2,2,4,5,0,1,1,0,1,0,3,2,2,0,1,0,3,1,1,1,2,6,5,2,2,0,New Territories,Tai Po,1,1,6,2,2,1,4,0,1,0,1
52738,224,8,1,0,1,0,0,0,0,0,1,0,0,0,3,3,3,2,4,4,1,4,3,3,3,3,3,3,3,3,3,1,2,3,0,0,4,0,0,0,0,0,1,1,1,6,6,3,3,3,4,4,1,0,0,0,0,0,2,1,0,1,1,0,1,3,3,2,3,8,5,3,3,0,Hong Kong Island,Southern,1,1,5,8,3,5,2,0,0,1,0
52739,274,3,1,0,1,0,0,0,0,0,0,0,0,1,2,2,3,2,2,3,1,4,2,1,3,4,2,2,2,2,2,1,2,3,0,0,2,0,0,0,0,0,0,1,0,7,7,2,3,2,4,4,1,0,0,0,0,0,4,0,0,0,0,0,1,1,1,1,3,8,5,2,2,0,Kowloon,Kowloon City,1,1,5,2,3,2,4,0,0,1,1
52740,263,5,1,0,1,0,0,0,0,1,0,1,0,0,3,3,2,2,4,3,1,4,1,1,3,4,1,1,1,1,2,0,0,3,0,0,3,0,1,0,0,0,0,0,0,7,6,2,2,3,4,5,0,0,1,1,0,0,2,0,0,1,0,1,2,3,1,1,1,5,6,1,1,1,New Territories,Tuen Mun,1,1,4,3,5,1,3,0,1,0,0
52741,650,8,5,0,0,0,1,0,1,0,0,0,0,0,3,3,3,2,4,3,3,4,4,2,2,2,3,3,3,3,4,1,2,4,0,0,3,1,1,0,0,0,0,1,0,8,8,3,5,3,5,1,1,1,0,0,1,0,2,1,0,1,3,2,1,3,3,1,3,8,6,3,4,0,New Territories,Yuen Long,1,2,5,2,7,5,3,1,1,0,1
52742,528,9,5,0,0,0,1,0,0,0,1,0,0,0,2,2,2,2,4,4,4,4,3,3,4,3,3,3,3,3,4,1,2,3,0,0,3,1,1,1,0,0,1,0,0,7,7,2,4,3,3,3,0,1,0,0,1,0,3,0,0,0,2,0,0,4,2,2,4,7,7,3,3,0,New Territories,Sha Tin,1,2,5,6,7,5,2,0,0,1,0
52743,280,7,1,1,0,0,0,0,0,1,1,0,0,0,2,3,2,2,3,4,1,4,3,2,5,4,3,2,3,3,4,1,2,3,0,0,3,0,0,0,1,0,0,1,0,5,7,3,3,2,4,2,0,0,0,0,1,0,2,1,0,0,2,1,2,4,3,2,3,7,8,2,3,0,New Territories,Yuen Long,1,1,2,8,3,3,2,0,0,1,0
52744,296,8,2,0,0,0,1,0,0,0,0,0,0,1,3,3,3,1,4,3,6,4,3,3,3,3,3,3,3,3,4,1,2,3,0,0,3,1,1,0,0,0,0,1,0,4,5,2,4,2,4,3,1,0,0,1,0,0,2,0,0,1,1,0,0,3,2,2,3,8,7,3,3,0,Kowloon,Kwun Tong,1,1,5,2,4,5,2,0,0,0,0
